OTU	Test-Statistic	P	FDR_P	Bonferroni_P	male_mean	female_mean
k__Bacteria; p__Firmicutes; c__Bacilli; o__Gemellales; f__Gemellaceae	0.168039109272	0.681860425509	0.81823251061	1.0	0.000118052134014	0.000243057166109
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae	0.140145007822	0.70813689745	0.844136698947	1.0	7.87770141246e-05	5.641860707e-05
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae	0.130306531206	0.718114428386	0.850398665194	1.0	7.97703001162e-06	1.00819633793e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae	0.104674827729	0.746290185557	0.876024404107	1.0	2.02423301515e-06	2.01062703348e-05
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae	0.0981596652709	0.754049385505	0.876024404107	1.0	0.000632720349466	0.000265627413772
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae	0.0979082958927	0.754354347981	0.876024404107	1.0	0.000866947704534	0.00110034482563
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae	0.0929208526344	0.760496226563	0.877285713493	1.0	0.00569053281605	0.00337889959125
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae	0.0877686047874	0.76703331298	0.877285713493	1.0	7.12948733826e-05	9.89154489309e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Brucellaceae	0.0854357379742	0.770061904066	0.877285713493	1.0	0.00060107531438	0.00029196072476
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__[Thermicanaceae]	0.0683385516846	0.793771385462	0.887973696662	1.0	3.14370887997e-06	6.28562037327e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae	0.0673400218477	0.795249821157	0.887973696662	1.0	8.98088633302e-06	4.24464197901e-05
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermacoccaceae	0.0671900250793	0.795472916742	0.887973696662	1.0	1.4036975345e-06	3.25922850184e-07
k__Bacteria; p__Verrucomicrobia; c__Opitutae; o__[Cerasicoccales]; f__[Cerasicoccaceae]	0.0647260942958	0.799176326996	0.887973696662	1.0	7.63946912101e-05	8.84951226114e-06
k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae	0.0452435510225	0.831556820874	0.912250361456	1.0	1.61887980566e-06	6.40600477511e-06
k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__	0.0413123600558	0.838936177881	0.912250361456	1.0	8.27747678616e-07	8.47435885571e-07
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae	0.0404108185967	0.840679477161	0.912250361456	1.0	1.73709724901e-05	3.91490318569e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria	0.0400936659499	0.841297555565	0.912250361456	1.0	3.91733560765e-05	3.65064336481e-05
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]	0.0338178305763	0.854094847108	0.918318967751	1.0	0.000325087808719	0.000378111647452
k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae	0.032425164027	0.857097703234	0.918318967751	1.0	0.00101768947411	0.000714649981525
k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__	0.0272220342234	0.868951056053	0.92551000053	1.0	3.78444225887e-07	6.02305349586e-07
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae	0.0216557652496	0.883006537637	0.927103526366	1.0	2.05638071893e-07	6.04698942197e-07
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales; f__Cardiobacteriaceae	0.0205059559053	0.886133013213	0.927103526366	1.0	9.05140985432e-07	1.65789544616e-06
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dietziaceae	0.0199801840355	0.887592441563	0.927103526366	1.0	2.78147499144e-06	2.19471722204e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae	0.0187625164785	0.89104950034	0.927103526366	1.0	0.000381204326282	0.000285719778812
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae	0.0111028233605	0.916082271029	0.94076345876	1.0	0.00112323806563	0.00126499244795
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae	0.0104421699345	0.918608296857	0.94076345876	1.0	0.00513180489382	0.00508309505487
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Alicyclobacillaceae	0.00887179538784	0.924958062635	0.94076345876	1.0	2.29573027064e-06	2.33381040829e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae	0.00764822775714	0.93031053144	0.94076345876	1.0	8.28048595195e-07	1.41718526732e-07
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sporichthyaceae	0.00764822775714	0.93031053144	0.94076345876	1.0	7.4483879789e-07	3.19745234776e-07
k__Bacteria; p__Actinobacteria; c__Nitriliruptoria; o__Euzebyales; f__Euzebyaceae	0.00381855142969	0.950726540191	0.956037861644	1.0	1.39519925887e-06	5.36828559666e-08
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae	0.00249722182989	0.960144533392	0.960144533392	1.0	9.58304486518e-06	4.31081849016e-06
