OTU	Test-Statistic	P	FDR_P	Bonferroni_P	male_mean	female_mean
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__	0.0479833944383	0.82661022436	0.943301444028	1.0	2.50096115363e-05	2.11667803496e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Brucellaceae; g__Ochrobactrum	0.0455686675003	0.830961799169	0.943301444028	1.0	0.000552822335522	0.000284634641729
k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema	0.0452435510225	0.831556820874	0.943301444028	1.0	1.61887980566e-06	6.40600477511e-06
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Lachnospira	0.0448535477941	0.832273552788	0.943301444028	1.0	0.00913688799978	0.00873128972464
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Salinispora	0.0418471423428	0.837911424128	0.943301444028	1.0	8.22900350161e-07	8.8485765333e-07
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__	0.041507208828	0.838562011689	0.943301444028	1.0	3.62849764354e-06	1.03513037202e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__	0.0413748265737	0.838816124156	0.943301444028	1.0	0.0882928430415	0.0865379492464
k__Bacteria; p__Acidobacteria; c__DA052; o__Ellin6513; f__; g__	0.0413123600558	0.838936177881	0.943301444028	1.0	8.27747678616e-07	8.47435885571e-07
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Planococcaceae; g__Rummeliibacillus	0.0393396062058	0.842777380224	0.943908273701	1.0	0.000869242135445	1.66825730021e-05
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Conchiformibius	0.0389483989116	0.843550925563	0.943908273701	1.0	2.8724174769e-06	8.6584002708e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Achromobacter	0.0379712827307	0.845500815379	0.943908273701	1.0	0.000727883910966	0.000158898133883
k__Bacteria; p__Tenericutes; c__Mollicutes; o__Anaeroplasmatales; f__Anaeroplasmataceae; g__Anaeroplasma	0.0365917048971	0.84829872128	0.944787675359	1.0	1.71506261041e-07	1.1416086758e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__	0.0354871524054	0.850578510394	0.945087233771	1.0	0.000348338689948	0.000261345912748
k__Bacteria; p__Firmicutes; c__Bacilli; o__Turicibacterales; f__Turicibacteraceae; g__Turicibacter	0.032425164027	0.857097703234	0.948927958142	1.0	0.00101768947411	0.000714649981525
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Brucellaceae; g__Pseudochrobactrum	0.031906417249	0.858233203543	0.948927958142	1.0	1.06500720745e-05	4.3367905333e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Paracoccus	0.0307504762641	0.860798232557	0.948927958142	1.0	7.15987516436e-05	1.44411708113e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Novosphingobium	0.0298634660668	0.862800389881	0.948927958142	1.0	2.62635444042e-06	1.1414343014e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae; g__Rahnella	0.0290581962003	0.864644734278	0.948927958142	1.0	1.30986533435e-05	2.50185519223e-06
k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Atopobium	0.02840973489	0.866149136261	0.948927958142	1.0	3.67734016363e-05	7.57718869085e-05
k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__; g__	0.0272220342234	0.868951056053	0.94978371243	1.0	3.78444225887e-07	6.02305349586e-07
k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae; g__Candidatus Solibacter	0.0257143744973	0.872599842933	0.950723813344	1.0	1.75216205899e-07	4.58661951233e-07
k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__YRC22	0.0251585497361	0.873972628603	0.950723813344	1.0	2.1464857271e-05	3.55703525128e-05
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia	0.023870399013	0.87721513101	0.950723813344	1.0	5.06811229545e-06	1.48540234549e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas	0.0227960675113	0.879988600532	0.950723813344	1.0	7.68413857651e-06	0.000155875992992
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Intrasporangiaceae; g__Knoellia	0.0216557652496	0.883006537637	0.950723813344	1.0	2.05638071893e-07	6.04698942197e-07
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Vagococcus	0.0206718554689	0.885676483818	0.950723813344	1.0	1.09128826321e-05	1.12144344514e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Cardiobacteriales; f__Cardiobacteriaceae; g__Cardiobacterium	0.0205059559053	0.886133013213	0.950723813344	1.0	9.05140985432e-07	1.65789544616e-06
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dietziaceae; g__Dietzia	0.0199801840355	0.887592441563	0.950723813344	1.0	2.78147499144e-06	2.19471722204e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Acidovorax	0.0193087283089	0.889485036921	0.950723813344	1.0	3.47220361341e-05	1.41791121455e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__ph2	0.0189369597779	0.890547366251	0.950723813344	1.0	0.000276783933974	0.000236582967156
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__	0.0184132254844	0.892062131244	0.950723813344	1.0	6.92550232737e-05	0.000142229111247
k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__	0.0171830794616	0.895708663756	0.951166709443	1.0	1.10205176799e-07	6.63302161614e-05
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptostreptococcaceae; g__Clostridium	0.0169135451657	0.896525217624	0.951166709443	1.0	2.01016124833e-07	5.21094554856e-07
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__	0.0152125405634	0.901838557479	0.954234432077	1.0	1.57290058992e-05	1.31540600666e-05
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Luteimonas	0.0147063821899	0.903477281435	0.954234432077	1.0	2.37010003343e-06	7.93424177026e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Moraxella	0.0130719984307	0.908973950179	0.957887346601	1.0	8.84098639423e-08	4.21006313071e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Polaromonas	0.0122677641353	0.9118067137	0.958722942817	1.0	3.08562028695e-06	3.09132028381e-06
k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__Olivibacter	0.0112351670566	0.915585469554	0.958872696879	1.0	3.88617793698e-06	7.68175339219e-07
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pasteurellales; f__Pasteurellaceae; g__Haemophilus	0.010191222547	0.919588893194	0.958872696879	1.0	0.00104349837703	0.00117286076152
k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Alicyclobacillaceae; g__Alicyclobacillus	0.00887179538784	0.924958062635	0.958872696879	1.0	2.29573027064e-06	2.33381040829e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia	0.00843217110172	0.92683560785	0.958872696879	1.0	1.03850849847e-06	1.43907815534e-05
k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Cetobacterium	0.00843217110172	0.92683560785	0.958872696879	1.0	8.81626975256e-08	1.87616974077e-06
k__Bacteria; p__Synergistetes; c__Synergistia; o__Synergistales; f__Synergistaceae; g__	0.0081666075639	0.927993764292	0.958872696879	1.0	9.46700904774e-07	3.42450561898e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Petrobacter	0.00790529315054	0.929152072819	0.958872696879	1.0	5.09870909754e-07	3.54278947981e-06
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Sporichthyaceae; g__	0.00764822775714	0.93031053144	0.958872696879	1.0	7.4483879789e-07	3.19745234776e-07
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Vibrionales; f__Pseudoalteromonadaceae; g__Pseudoalteromonas	0.00764822775714	0.93031053144	0.958872696879	1.0	8.28048595195e-07	1.41718526732e-07
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Rhodocyclales; f__Rhodocyclaceae; g__Dechloromonas	0.00700981362469	0.933275374196	0.959823688998	1.0	2.04226211817e-05	7.54467386138e-06
k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Xenophilus	0.0065384823718	0.935552589035	0.960064883945	1.0	4.74318792993e-06	3.85979473253e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Azospirillum	0.00407736443414	0.949086286147	0.963020417866	1.0	1.54664926171e-06	1.97511113086e-05
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__Micromonospora	0.00381855142969	0.950726540191	0.963020417866	1.0	1.56270144198e-06	2.98144451157e-07
k__Bacteria; p__Actinobacteria; c__Nitriliruptoria; o__Euzebyales; f__Euzebyaceae; g__Euzebya	0.00381855142969	0.950726540191	0.963020417866	1.0	1.39519925887e-06	5.36828559666e-08
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Tissierellaceae]; g__Sedimentibacter	0.00381855142969	0.950726540191	0.963020417866	1.0	5.67083737853e-06	1.07421854019e-06
k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Salinimicrobium	0.00381855142969	0.950726540191	0.963020417866	1.0	6.27839666492e-07	4.57187917584e-08
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Dokdonella	0.00381855142969	0.950726540191	0.963020417866	1.0	3.10233318248e-06	2.48944616273e-06
k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium	0.00249722182989	0.960144533392	0.970433663287	1.0	9.58304486518e-06	4.31081849016e-06
k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas	0.00224911288397	0.962174653387	0.970433663287	1.0	0.00417436534395	0.00193886246194
k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Phascolarctobacterium	0.000386434709566	0.984316241187	0.988354885971	1.0	0.00740647319066	0.00697530017508
k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Aerococcaceae; g__Alloiococcus	0.000321095455344	0.985703362691	0.988354885971	1.0	3.4432830881e-06	4.65394118733e-06
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Mycoplana	0.000287724252344	0.986466582781	0.988354885971	1.0	8.08572857689e-06	5.27888297241e-05
k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__	0.000213028743946	0.988354885971	0.988354885971	1.0	0.00011937914146	0.000222953505237
