OTU	Test-Statistic	P	FDR_P	Bonferroni_P	Hispanic_mean	African American_mean	Caucasian_mean	Asian or Pacific Islander_mean
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Pantoea	2.32927731403	0.506935365219	0.979770429671	1.0	2.26227350835e-06	0.0	6.39073304844e-06	3.67755222124e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Dehalobacteriaceae;g__	2.32667145593	0.507430629163	0.979770429671	1.0	3.1894060688e-06	0.0	1.55519008781e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Oribacterium	2.32122628296	0.508466715481	0.979770429671	1.0	1.4097787055e-05	3.89119442158e-06	1.16687910455e-05	6.19661682214e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Tannerella	2.32057797799	0.508590179479	0.979770429671	1.0	1.35290719463e-06	0.0	3.39611730423e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__;g__	2.31877620597	0.508933430778	0.979770429671	1.0	2.66793690432e-06	1.68962681776e-05	0.000247374840793	0.00169343029962
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__	2.30935349567	0.51073139419	0.979770429671	1.0	0.0	5.8033253054e-06	0.00011555806883	1.69157304942e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Aquamonas	2.28062954038	0.516241926399	0.983627795216	1.0	0.000110887874254	0.000253523752275	0.000226177872141	0.000349069952035
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__Peptostreptococcus	2.26647774736	0.518973281521	0.983627795216	1.0	1.73229157078e-05	2.47946679662e-05	5.71915733442e-05	0.000296969517642
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylobacteriaceae;g__	2.25555864554	0.521088109777	0.983627795216	1.0	0.0	0.0	2.39182253912e-05	1.77412840855e-05
k__Bacteria;p__Acidobacteria;c__Acidobacteriia;o__Acidobacteriales;f__Koribacteraceae;g__	2.25542801767	0.521113448955	0.983627795216	1.0	0.0	0.0	8.1081530206e-07	5.0949956127e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Oceanobacillus	2.2189453117	0.528226382371	0.993065598857	1.0	4.14612196912e-05	0.0	0.000279125381979	2.9559311219e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__;g__	2.19768903468	0.532403702749	0.99464749447	1.0	3.74267347967e-06	0.0	8.56648271675e-05	1.68212496499e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__	2.16362909982	0.539147787134	0.99464749447	1.0	7.95023946489e-07	0.0	0.000187606600612	1.08972347177e-06
k__Bacteria;p__SR1;c__;o__;f__;g__	2.16257759017	0.539356981527	0.99464749447	1.0	1.26306323147e-06	0.0	4.72915581293e-06	2.52551877043e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Cellulomonadaceae;g__Sediminihabitans	2.14764294876	0.542334560026	0.99464749447	1.0	0.0	0.0	9.46389734703e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Leuconostocaceae;g__Leuconostoc	2.14485880189	0.5428909637	0.99464749447	1.0	3.14427640419e-06	1.16735832648e-05	0.000271415792756	9.85937365354e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Citrobacter	2.12782587485	0.546303943573	0.99464749447	1.0	2.80864478395e-06	0.0	1.18023746694e-05	5.53217290474e-07
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__	2.12335861278	0.547201630643	0.99464749447	1.0	7.31473682238e-05	0.000903752865091	0.00151334890853	0.00150119198414
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium	2.11866412048	0.548146122923	0.99464749447	1.0	8.0157526966e-05	0.0	5.18926220751e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planomicrobium	2.09687476116	0.552545279156	0.99464749447	1.0	0.0	0.0	7.18240706789e-06	3.41506727683e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__	2.07295583535	0.55740332771	0.99464749447	1.0	3.81061521797e-06	0.0	6.11021206376e-05	3.52926945992e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;g__Ochrobactrum	2.04309484122	0.563510558385	0.99464749447	1.0	4.43765875865e-05	0.0	0.000466703246698	5.65630297146e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter	2.03375338998	0.565430700755	0.99464749447	1.0	0.0	0.0	4.52374020988e-06	8.8982619309e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas	2.02260739159	0.567727740062	0.99464749447	1.0	6.9050375629e-07	0.0	8.60889404344e-05	1.60246697407e-05
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Synergistes	2.00560500126	0.571244180892	0.99464749447	1.0	0.0	0.0	7.92951024117e-06	2.78340217001e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__	1.97016290799	0.578622542828	0.99464749447	1.0	8.56480009305e-06	3.89119442158e-06	2.47899188077e-05	3.23619497246e-05
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Mycoplana	1.96447460624	0.579812776351	0.99464749447	1.0	1.88894513748e-06	0.0	3.26741497792e-05	0.0
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Mycoplasmatales;f__Mycoplasmataceae;g__Mycoplasma	1.95501168366	0.581796503784	0.99464749447	1.0	6.5377423868e-06	0.0	4.85831912437e-06	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__	1.95013944674	0.582819669459	0.99464749447	1.0	1.25508040861e-07	0.0	8.23618451442e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Pediococcus	1.93911291161	0.585139716682	0.99464749447	1.0	0.000216859134755	5.52292087108e-05	0.00110695445247	0.000308859805315
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Nesterenkonia	1.93883748111	0.585197748358	0.99464749447	1.0	5.29008162596e-06	0.0	3.0930256076e-05	0.0
k__Bacteria;p__TM7;c__TM7-3;o__CW040;f__;g__	1.91929419428	0.589325269863	0.99464749447	1.0	0.0	0.0	4.84340008308e-07	7.76238393045e-07
k__Bacteria;p__Elusimicrobia;c__Elusimicrobia;o__Elusimicrobiales;f__Elusimicrobiaceae;g__	1.91877010466	0.589436224183	0.99464749447	1.0	0.0	0.0	1.51495297873e-05	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__	1.91877010466	0.589436224183	0.99464749447	1.0	0.0	0.0	2.89350404947e-06	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Herminiimonas	1.91877010466	0.589436224183	0.99464749447	1.0	0.0	0.0	3.01862184866e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfotomaculum	1.91177970735	0.590917482335	0.99464749447	1.0	0.0	0.0	2.73070413505e-07	6.29874222708e-07
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Coprobacillus	1.8555618637	0.602919324829	0.99464749447	1.0	0.00155156064615	9.73809778858e-05	0.000297405772873	0.000216100980919
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Salinicoccus	1.80458312002	0.613938105687	0.99464749447	1.0	0.0	0.0	1.35389556642e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Aeromonadales;f__Aeromonadaceae;g__	1.75474388648	0.624832332388	0.99464749447	1.0	0.0	0.0	2.67248525908e-05	0.000208384617225
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Vagococcus	1.75101877495	0.625651348092	0.99464749447	1.0	1.82874531613e-06	3.11177495644e-06	1.16760078672e-05	7.40903160946e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae;g__Mycobacterium	1.72735086972	0.630870288673	0.99464749447	1.0	0.0	0.0	7.70545776092e-06	2.05889444294e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Nocardioidaceae;g__	1.69997083299	0.636940280167	0.99464749447	1.0	0.0	0.0	6.63776198733e-07	9.10684607153e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Hyphomicrobiaceae;g__Hyphomicrobium	1.69997083299	0.636940280167	0.99464749447	1.0	0.0	0.0	2.38567779833e-07	2.84588939735e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__Gyrocarpus	1.69997083299	0.636940280167	0.99464749447	1.0	0.0	0.0	4.73398229281e-08	2.11870524824e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Xenophilus	1.69444863599	0.638168695518	0.99464749447	1.0	0.0	0.0	4.61193534041e-06	2.68784155537e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Bradyrhizobiaceae;g__Bosea	1.69342655791	0.638396209958	0.99464749447	1.0	0.0	0.0	6.84229340753e-07	1.64674471505e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter	1.68689648794	0.639850925206	0.99464749447	1.0	0.0	0.0	1.5415366008e-05	5.34759358289e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__	1.68476934871	0.640325210075	0.99464749447	1.0	5.53129779618e-06	2.31055739887e-06	0.000120940047924	1.80962949172e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Alloscardovia	1.68131624331	0.641095580057	0.99464749447	1.0	1.38261551418e-06	0.0	3.02263869213e-06	2.40612861314e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Gardnerella	1.67985983295	0.64142065942	0.99464749447	1.0	1.6344355967e-05	0.0	6.24700573411e-05	1.25762232464e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio	1.67387896347	0.64275662835	0.99464749447	1.0	0.0	0.0	2.00534457869e-07	1.56941129499e-07
k__Bacteria;p__[Thermi];c__Deinococci;o__Deinococcales;f__Deinococcaceae;g__Deinococcus	1.67387896347	0.64275662835	0.99464749447	1.0	0.0	0.0	1.29811392384e-06	5.69177879471e-07
k__Bacteria;p__TM7;c__TM7-3;o__;f__;g__	1.62396526142	0.653968148096	0.99464749447	1.0	1.0301623867e-06	0.0	4.28601102227e-06	3.74075551957e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Gemellales;f__Gemellaceae;g__	1.59616249333	0.660260261356	0.99464749447	1.0	2.89317466585e-05	1.64259309176e-05	0.00013932493975	0.000794613912354
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__[Exiguobacteraceae];g__Exiguobacterium	1.54252504199	0.672490916365	0.99464749447	1.0	0.0	0.0	1.80887168421e-05	2.41480460122e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Herbaspirillum	1.52614761334	0.676248756339	0.99464749447	1.0	0.000106274702651	0.00108173076923	0.000248482552146	0.000110995782728
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Jeotgalicoccus	1.51075625189	0.679790027438	0.99464749447	1.0	0.0	0.0	0.00036628638309	0.000402060731614
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Allobaculum	1.50926269354	0.680134161529	0.99464749447	1.0	0.0	0.0	1.13887396634e-05	4.51711988436e-05
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__CF231	1.46301701793	0.690831904002	0.99464749447	1.0	0.0	0.0	3.35508987304e-05	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__p-75-a5	1.46301701793	0.690831904002	0.99464749447	1.0	0.0	0.0	3.24897185426e-05	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Brucellaceae;g__	1.46301701793	0.690831904002	0.99464749447	1.0	0.0	0.0	2.34137851589e-05	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Kaistobacter	1.46301701793	0.690831904002	0.99464749447	1.0	0.0	0.0	3.07153228834e-06	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__SMB53	1.4556024763	0.692554497569	0.99464749447	1.0	0.000107609470801	7.50890839078e-05	0.000383272711537	0.000214652549946
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__	1.45314704517	0.693125400796	0.99464749447	1.0	0.0	0.0	4.20649058109e-05	3.76071604486e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Aerococcus	1.41856380842	0.701189099011	0.99464749447	1.0	0.0	0.0	2.54694069986e-05	0.000116467515475
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Methylocystaceae;g__	1.41725279628	0.701495609943	0.99464749447	1.0	0.0	0.0	2.96472131062e-07	2.19051957682e-06
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__Candidatus Xiphinematobacter	1.41725279628	0.701495609943	0.99464749447	1.0	0.0	0.0	4.40091337689e-07	1.68212496499e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae;g__Dechloromonas	1.41032675341	0.703115878156	0.99464749447	1.0	0.0	0.0	1.57328587037e-05	1.80393771534e-06
k__Bacteria;p__Actinobacteria;c__Thermoleophilia;o__Solirubrobacterales;f__Conexibacteraceae;g__	1.40963759159	0.703277189289	0.99464749447	1.0	0.0	0.0	4.5874817389e-07	1.68212496499e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Alicyclobacillaceae;g__Alicyclobacillus	1.40888545766	0.703453258652	0.99464749447	1.0	0.0	0.0	2.48540015163e-06	1.21827028413e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Paenisporosarcina	1.39895524482	0.705779645914	0.99464749447	1.0	1.05993537044e-05	1.1264178785e-05	0.000368160302327	0.000427740357822
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas	1.39382134986	0.706983678291	0.99464749447	1.0	1.25508040861e-07	3.11177495644e-06	0.000859099435296	8.45960901799e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Phenylobacterium	1.38465312094	0.709136035382	0.99464749447	1.0	1.25508040861e-07	0.0	7.36859948974e-06	1.10643458095e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Alcaligenaceae;g__Achromobacter	1.37039548796	0.712488626804	0.99464749447	1.0	1.48312720337e-06	0.0	0.000363939300816	0.00200873785476
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Scardovia	1.36513301748	0.713727705824	0.99464749447	1.0	2.06140088681e-06	0.0	1.83620264602e-06	1.56941129499e-07
k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium	1.35403668378	0.716343250065	0.99464749447	1.0	4.28973474158e-06	0.0	0.000442187470469	2.34731612926e-05
k__Bacteria;p__Tenericutes;c__Mollicutes;o__Anaeroplasmatales;f__Anaeroplasmataceae;g__	1.35171309438	0.716891432602	0.99464749447	1.0	3.86785597795e-05	0.0	0.000107529404246	0.000520732058398
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Roseateles	1.35034833458	0.717213484821	0.99464749447	1.0	0.0	0.0	1.95823663964e-05	2.18426455812e-06
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__Dysgonomonas	1.34949246492	0.717415479665	0.99464749447	1.0	0.0	0.0	8.35636221364e-06	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Holdemania	1.28609359546	0.73243790913	0.99464749447	1.0	0.000308690039681	0.000312309672736	0.000410728883128	0.000319687936304
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium	1.25946237995	0.738780889107	0.99464749447	1.0	2.1399612192e-06	0.0	2.92225734819e-05	1.47795415221e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Intrasporangiaceae;g__Knoellia	1.23613291854	0.74435182265	0.99464749447	1.0	0.0	0.0	4.4052978225e-07	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Viridibacillus	1.23613291854	0.74435182265	0.99464749447	1.0	0.0	0.0	1.19293310613e-05	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Melissococcus	1.23613291854	0.74435182265	0.99464749447	1.0	0.0	0.0	1.1174247438e-06	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Eikenella	1.23613291854	0.74435182265	0.99464749447	1.0	0.0	0.0	7.86314748532e-07	0.0
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__[Weeksellaceae];g__	1.20637753533	0.751475125164	0.99464749447	1.0	6.90851797893e-06	0.0	1.72504472751e-05	5.25223901989e-05
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Promicromonosporaceae;g__Cellulosimicrobium	1.19744417135	0.753617370017	0.99464749447	1.0	0.0	0.0	2.46515649664e-05	2.4929971073e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__	1.19703209196	0.753716226298	0.99464749447	1.0	0.000151594784023	0.000475800697364	0.00027096547186	9.79973994644e-05
k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga	1.19702347838	0.753718292699	0.99464749447	1.0	8.42042154314e-07	0.0	1.42440618429e-05	1.69633407144e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Epulopiscium	1.16217050641	0.762090938268	0.99464749447	1.0	1.08943362831e-05	0.0	1.47227158719e-05	6.6757396872e-06
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__	1.14008585568	0.767407059097	0.99464749447	1.0	3.13486112529e-05	0.000211983052886	0.000457740229446	0.000355020465161
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__;g__	1.12849958261	0.770199004543	0.99464749447	1.0	7.61280882088e-05	0.000206748721468	0.000205168778999	8.56236239939e-05
k__Bacteria;p__Verrucomicrobia;c__Opitutae;o__[Cerasicoccales];f__[Cerasicoccaceae];g__	1.12428165111	0.771215865001	0.99464749447	1.0	0.000714236868299	0.0	2.7560795758e-05	1.65965187142e-06
k__Bacteria;p__Acidobacteria;c__Solibacteres;o__Solibacterales;f__;g__	1.12293813888	0.771539809541	0.99464749447	1.0	0.0	0.0	1.45103102278e-07	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Mitsuaria	1.12293813888	0.771539809541	0.99464749447	1.0	0.0	0.0	1.51994987412e-06	0.0
k__Bacteria;p__Firmicutes;c__Erysipelotrichi;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia	1.11441438184	0.77359558347	0.99464749447	1.0	2.07885900741e-05	7.53907212382e-05	0.000124578262229	1.94544505357e-05
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__02d06	1.10420676804	0.776058651348	0.99464749447	1.0	1.2135348799e-05	6.56956844505e-06	2.62138708302e-05	1.21947258539e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Listeriaceae;g__Listeria	1.0975306447	0.77767022904	0.99464749447	1.0	0.0	0.0	1.69156309571e-06	2.11211283278e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Burkholderia	1.08964429746	0.779574561429	0.99464749447	1.0	0.0	0.0	3.50248245326e-06	3.20730880048e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rickettsiales;f__mitochondria;g__Lupinus	1.08083523337	0.781702432304	0.99464749447	1.0	0.0	0.0	1.63374344608e-06	3.51352932379e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Ralstonia	1.07396952352	0.783361366487	0.99464749447	1.0	0.0	0.0	4.5065231779e-06	1.87764791817e-05
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Trabulsiella	1.06026029975	0.786675011467	0.99464749447	1.0	0.0	0.0	4.40456775253e-06	2.08583390967e-05
k__Bacteria;p__Verrucomicrobia;c__[Spartobacteria];o__[Chthoniobacterales];f__[Chthoniobacteraceae];g__DA101	1.05625384382	0.787643664611	0.99464749447	1.0	0.0	0.0	1.42640757561e-06	4.18652680081e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Rubrivivax	1.05420813477	0.788138302261	0.99464749447	1.0	0.0	0.0	2.19975230769e-06	3.22567097684e-06
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Sinobacteraceae;g__	1.00990788655	0.79885455793	0.99464749447	1.0	0.0	0.0	8.16479920759e-07	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Eubacteriaceae;g__Anaerofustis	1.00073138332	0.801074983557	0.99464749447	1.0	5.15123858764e-06	0.0	5.46072397096e-06	2.35681689342e-06
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__	0.96737903428	0.809144564066	0.99464749447	1.0	1.25508040861e-07	0.0	0.000336522184351	6.28279342979e-05
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__	0.955778799635	0.811950409747	0.99464749447	1.0	0.000312562540024	0.000320329625963	0.000731432459056	0.000602045310415
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Pseudoxanthomonas	0.949158299275	0.813551441139	0.99464749447	1.0	0.0	0.0	4.05252213904e-06	1.65965187142e-06
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfuromonadales;f__Geobacteraceae;g__Geobacter	0.945435425406	0.814451619146	0.99464749447	1.0	0.0	0.0	1.14097078051e-07	1.56941129499e-07
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea	0.934250721723	0.817155431896	0.99464749447	1.0	0.00430563921758	0.00378777260501	0.00520517721975	0.00513877951083
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Sanguibacteraceae;g__Sanguibacter	0.931019876638	0.817936273302	0.99464749447	1.0	0.0	0.0	9.31794521145e-07	4.16677778074e-07
k__Bacteria;p__Bacteroidetes;c__[Saprospirae];o__[Saprospirales];f__Chitinophagaceae;g__	0.897041922312	0.826141602071	0.99464749447	1.0	0.0	0.0	3.52935160347e-05	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Leminorella	0.897041922312	0.826141602071	0.99464749447	1.0	0.0	0.0	1.92461680369e-06	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae;g__Legionella	0.897041922312	0.826141602071	0.99464749447	1.0	0.0	0.0	1.94708926044e-05	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Kocuria	0.883018267266	0.829523837388	0.99464749447	1.0	1.25508040861e-07	0.0	5.29100114091e-05	1.31858712947e-05
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Neisseriales;f__Neisseriaceae;g__Conchiformibius	0.853088093278	0.836731367357	0.99464749447	1.0	0.0	0.0	6.19469023598e-06	1.0015102775e-06
k__Bacteria;p__Acidobacteria;c__DA052;o__Ellin6513;f__;g__	0.849161906007	0.837675554569	0.99464749447	1.0	0.0	0.0	7.49712676524e-07	2.54197305915e-06
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Salinispora	0.849161906007	0.837675554569	0.99464749447	1.0	0.0	0.0	8.02941815917e-07	2.03357844732e-06
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Ruminococcus	0.816014526369	0.845632859899	0.99464749447	1.0	1.82874531613e-06	0.0	2.12325721975e-06	9.12338835345e-07
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptostreptococcaceae;g__[Clostridium]	0.807322889418	0.847714704964	0.99464749447	1.0	9.39026141532e-06	9.97340236544e-06	2.2477803378e-05	9.79974874873e-06
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Dermacoccaceae;g__Dermacoccus	0.784340007426	0.853208913119	0.99464749447	1.0	0.0	0.0	9.87862685807e-07	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Thalassobacillus	0.784340007426	0.853208913119	0.99464749447	1.0	0.0	0.0	1.39285830853e-06	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__[Thermicanaceae];g__Thermicanus	0.784340007426	0.853208913119	0.99464749447	1.0	0.0	0.0	5.16316536868e-06	0.0
